"","State","Date","WindGustSpeed","Temp","Rainfall"
"5399","Victoria","2015-10-01",52,19.25,0
"5400","Victoria","2015-10-02",56,22.775,0.2
"5401","Victoria","2015-10-03",69,26.575,0
"5402","Victoria","2015-10-04",46,28.225,0
"5403","Victoria","2015-10-05",65,27.35,0
"5404","Victoria","2015-10-06",98,29.575,0
"5405","Victoria","2015-10-07",57,16.675,0
"5406","Victoria","2015-10-08",56,20.1,0
"5407","Victoria","2015-10-09",57,26.825,0.2
"5408","Victoria","2015-10-10",72,26.275,3
"5409","Victoria","2015-10-11",52,24.275,9.4
"5410","Victoria","2015-10-12",46,16.625,6.6
"5411","Victoria","2015-10-13",48,16.7,2
"5412","Victoria","2015-10-14",50,20.475,0.2
"5413","Victoria","2015-10-15",67,27.25,0
"5414","Victoria","2015-10-16",46,26.2,1
"5415","Victoria","2015-10-17",43,19.55,0.4
"5416","Victoria","2015-10-18",46,20.075,2.4
"5417","Victoria","2015-10-19",44,25.25,0
"5418","Victoria","2015-10-20",78,26.925,0.6
"5419","Victoria","2015-10-21",50,19.5,2.6
"5420","Victoria","2015-10-22",50,16.2,14
"5421","Victoria","2015-10-23",46,16.25,1
"5422","Victoria","2015-10-24",35,21.75,0
"5423","Victoria","2015-10-25",74,26.825,0.2
"5424","Victoria","2015-10-26",69,19.55,2.6
"5425","Victoria","2015-10-27",65,18.8,1.8
"5426","Victoria","2015-10-28",59,23.65,0.2
"5427","Victoria","2015-10-29",43,26.2,0
"5428","Victoria","2015-10-30",52,28.375,0
"5429","Victoria","2015-10-31",78,27.55,3.8
"5430","Victoria","2015-11-01",72,23.275,4.8
"5431","Victoria","2015-11-02",43,20.65,16.6
"5432","Victoria","2015-11-03",56,21.725,1
"5433","Victoria","2015-11-04",63,23.55,4.8
"5434","Victoria","2015-11-05",81,21.825,29.8
"5435","Victoria","2015-11-06",50,20.95,24.6
"5436","Victoria","2015-11-07",52,20.525,1.8
"5437","Victoria","2015-11-08",33,23.325,0
"5438","Victoria","2015-11-09",57,28.325,0
"5439","Victoria","2015-11-10",54,26.575,1.2
"5440","Victoria","2015-11-11",69,21.175,5.8
"5441","Victoria","2015-11-12",54,23.525,1.8
"5442","Victoria","2015-11-13",57,20.775,3
"5443","Victoria","2015-11-14",50,18.925,3.2
"5444","Victoria","2015-11-15",46,20.15,0.2
"5445","Victoria","2015-11-16",39,25.025,0
"5446","Victoria","2015-11-17",61,28.35,0
"5447","Victoria","2015-11-18",63,31.425,0
"5448","Victoria","2015-11-19",67,33.925,0.4
"5449","Victoria","2015-11-20",61,28.125,2
"5450","Victoria","2015-11-21",54,19.25,5.8
"5451","Victoria","2015-11-22",52,19.575,0.4
"5452","Victoria","2015-11-23",57,19.3,1.8
"5453","Victoria","2015-11-24",59,21.475,0
"5454","Victoria","2015-11-25",98,29.275,0
"5455","Victoria","2015-11-26",85,18.1,6.4
"5456","Victoria","2015-11-27",57,17,1.6
"5457","Victoria","2015-11-28",43,20.55,0.4
"5458","Victoria","2015-11-29",50,21.35,0.2
"5459","Victoria","2015-11-30",120,28.625,0
"5460","Victoria","2015-12-01",69,21.375,4.6
"5461","Victoria","2015-12-02",56,16.4,4.2
"5462","Victoria","2015-12-03",39,21.25,0.4
"5463","Victoria","2015-12-04",50,27.725,0.2
"5464","Victoria","2015-12-05",50,32.275,0
"5465","Victoria","2015-12-06",65,34.8,0
"5466","Victoria","2015-12-07",65,35.075,0
"5467","Victoria","2015-12-08",72,31.1,5.4
"5468","Victoria","2015-12-09",54,24.35,24.8
"5469","Victoria","2015-12-10",54,25.2,0.2
"5470","Victoria","2015-12-11",81,21.375,3.2
"5471","Victoria","2015-12-12",50,17.8,4.6
"5472","Victoria","2015-12-13",46,24.6,0
"5473","Victoria","2015-12-14",46,29.85,0
"5474","Victoria","2015-12-15",43,30.2,0
"5475","Victoria","2015-12-16",48,31.25,0.2
"5476","Victoria","2015-12-17",65,32.625,0.2
"5477","Victoria","2015-12-18",63,35.5,0
"5478","Victoria","2015-12-19",76,36.625,0
"5479","Victoria","2015-12-20",94,33.35,1
"5480","Victoria","2015-12-21",57,20.075,7
"5481","Victoria","2015-12-22",61,24.2,0.2
"5482","Victoria","2015-12-23",43,26.45,0
"5483","Victoria","2015-12-24",54,28.975,0
"5484","Victoria","2015-12-25",74,32.625,0.2
"5485","Victoria","2015-12-26",67,20.925,37.2
"5486","Victoria","2015-12-27",56,19.6,10.4
"5487","Victoria","2015-12-28",46,22.475,0
"5488","Victoria","2015-12-29",43,27.325,0
"5489","Victoria","2015-12-30",46,29.8,0
"5490","Victoria","2015-12-31",56,32.925,0
"5491","Victoria","2016-01-01",54,31.45,0
"5492","Victoria","2016-01-02",61,25.3,2.2
"5493","Victoria","2016-01-03",80,28,12.6
"5494","Victoria","2016-01-04",72,23.95,24.8
"5495","Victoria","2016-01-05",56,24.625,7.8
"5496","Victoria","2016-01-06",54,26.475,1.2
"5497","Victoria","2016-01-07",52,25.7,0
"5498","Victoria","2016-01-08",48,23.95,0
"5499","Victoria","2016-01-10",65,30.825,0
"5500","Victoria","2016-01-11",80,32.975,0
"5501","Victoria","2016-01-12",39,32.2,4
"5502","Victoria","2016-01-13",87,36.6,0
"5503","Victoria","2016-01-14",67,20.1,4
"5504","Victoria","2016-01-15",52,19.6,5.2
"5505","Victoria","2016-01-16",46,23.225,0.6
"5506","Victoria","2016-01-17",57,28.1,0
"5507","Victoria","2016-01-18",59,31.125,0
"5508","Victoria","2016-01-19",69,32.3,0
"5509","Victoria","2016-01-20",57,33.675,3.8
"5510","Victoria","2016-01-21",39,28.525,2.4
"5511","Victoria","2016-01-22",70,25.35,24.4
"5512","Victoria","2016-01-23",43,23.55,14.4
"5513","Victoria","2016-01-24",44,23.475,1.6
"5514","Victoria","2016-01-25",46,24.775,1.4
"5515","Victoria","2016-01-26",57,25.75,12.6
"5516","Victoria","2016-01-27",63,30.175,7.4
"5517","Victoria","2016-01-28",67,24.85,6.6
"5518","Victoria","2016-01-29",43,19.025,14.6
"5519","Victoria","2016-01-30",59,19.775,7.8
"5520","Victoria","2016-01-31",61,20.775,26.6
"5521","Victoria","2016-02-01",37,22.95,13.2
"5522","Victoria","2016-02-02",52,27.5,2
"5523","Victoria","2016-02-03",56,23.6,6.6
"5524","Victoria","2016-02-04",61,22.425,1.6
"5525","Victoria","2016-02-05",50,25.15,0.2
"5526","Victoria","2016-02-06",52,26.95,0.2
"5527","Victoria","2016-02-07",46,28.5,0
"5528","Victoria","2016-02-10",46,28.85,0
"5529","Victoria","2016-02-11",44,27.3,0
"5530","Victoria","2016-02-12",44,28.625,0
"5531","Victoria","2016-02-13",56,30,0
"5532","Victoria","2016-02-14",56,23,0.6
"5533","Victoria","2016-02-15",61,21.625,1.2
"5534","Victoria","2016-02-16",65,20.2,3.2
"5535","Victoria","2016-02-17",52,19.9,3
"5536","Victoria","2016-02-18",43,23.375,2.4
"5537","Victoria","2016-02-19",50,24.075,6.6
"5538","Victoria","2016-02-20",46,21.125,0.6
"5539","Victoria","2016-02-21",46,25.025,0
"5540","Victoria","2016-02-22",39,31.3,0
"5541","Victoria","2016-02-23",74,35.325,0.6
"5542","Victoria","2016-02-24",54,32.825,5.8
"5543","Victoria","2016-02-25",59,27.375,50
"5544","Victoria","2016-02-26",46,21.925,0.8
"5545","Victoria","2016-02-27",43,23.225,1.2
"5546","Victoria","2016-02-28",43,24.025,0
"5547","Victoria","2016-02-29",44,23.475,0.6
"5548","Victoria","2016-03-01",52,27.075,0.6
"5549","Victoria","2016-03-02",56,31.35,0
"5550","Victoria","2016-03-03",50,30.275,0.6
"5551","Victoria","2016-03-04",85,30.75,0.2
"5552","Victoria","2016-03-05",46,33.3,2
"5553","Victoria","2016-03-06",61,34.3,0.2
"5554","Victoria","2016-03-07",57,32.5,1.2
"5555","Victoria","2016-03-08",65,32.625,0.2
"5556","Victoria","2016-03-09",57,31.825,1.8
"5557","Victoria","2016-03-10",43,26.25,14.8
"5558","Victoria","2016-03-11",30,27.7,13.6
"5559","Victoria","2016-03-12",39,29.65,10.6
"5560","Victoria","2016-03-13",39,26.875,1
"5561","Victoria","2016-03-14",54,26.775,1.2
"5562","Victoria","2016-03-15",61,23.7,0.6
"5563","Victoria","2016-03-16",52,26.7,1.4
"5564","Victoria","2016-03-17",69,28.775,0
"5565","Victoria","2016-03-18",89,19.225,25.2
"5566","Victoria","2016-03-19",41,16.675,19.6
"5567","Victoria","2016-03-20",41,17.1,1.2
"5568","Victoria","2016-03-21",48,19.475,0.8
"5569","Victoria","2016-03-22",35,20.95,1
"5570","Victoria","2016-03-23",48,24.325,0
"5571","Victoria","2016-03-24",37,24.15,0.8
"5572","Victoria","2016-03-25",41,22.375,0.2
"5573","Victoria","2016-03-26",41,18.55,2
"5574","Victoria","2016-03-27",50,18.85,0.8
"5575","Victoria","2016-03-28",46,18.25,0
"5576","Victoria","2016-03-29",50,17.275,1.2
"5577","Victoria","2016-03-30",41,16.55,1.2
"5578","Victoria","2016-03-31",50,17.6,0.2
"5579","Victoria","2016-04-01",63,20.575,0
"5580","Victoria","2016-04-02",56,21.325,1.4
"5581","Victoria","2016-04-03",43,17.675,0
"5582","Victoria","2016-04-04",41,18.825,0
"5583","Victoria","2016-04-05",61,23.15,0
"5584","Victoria","2016-04-06",50,19.075,13.8
"5585","Victoria","2016-04-07",33,14.9,16.8
"5586","Victoria","2016-04-08",39,18.35,0.4
"5587","Victoria","2016-04-09",43,18.425,0.8
"5588","Victoria","2016-04-10",59,19.3,1.4
"5589","Victoria","2016-04-11",57,17.8,2.4
"5590","Victoria","2016-04-12",35,17.925,3
"5591","Victoria","2016-04-13",41,17.975,3.6
"5592","Victoria","2016-04-14",46,19.75,0.2
"5593","Victoria","2016-04-15",46,22.45,0.2
"5594","Victoria","2016-04-16",46,21.4,4.2
"5595","Victoria","2016-04-17",56,17.775,1.4
"5596","Victoria","2016-04-18",54,18.7,0.2
"5597","Victoria","2016-04-19",54,22.05,0.2
"5598","Victoria","2016-04-20",52,25.9,0.2
"5599","Victoria","2016-04-21",54,22.85,0.6
"5600","Victoria","2016-04-22",44,17.275,19.6
"5601","Victoria","2016-04-23",43,14.9,0.2
"5602","Victoria","2016-04-24",41,17.725,0.2
"5603","Victoria","2016-04-25",50,20.875,0.4
"5604","Victoria","2016-04-26",52,21.3,0
"5605","Victoria","2016-04-27",67,23.275,0
"5606","Victoria","2016-04-28",52,23.4,2.8
"5607","Victoria","2016-04-29",52,19.6,6.4
"5608","Victoria","2016-04-30",78,21.5,7.8
"5609","Victoria","2016-05-01",76,16.9,15.6
"5610","Victoria","2016-05-02",67,15.2,5.4
"5611","Victoria","2016-05-03",85,18.25,8.2
"5612","Victoria","2016-05-04",56,15.625,9.4
"5613","Victoria","2016-05-05",70,18.475,0.2
"5614","Victoria","2016-05-06",65,20.825,0
"5615","Victoria","2016-05-07",56,20.15,0.2
"5616","Victoria","2016-05-08",61,17.5,7.4
"5617","Victoria","2016-05-09",81,18.625,14.8
"5618","Victoria","2016-05-10",80,16.675,20.2
"5619","Victoria","2016-05-11",69,15.025,7.4
"5620","Victoria","2016-05-12",81,18.525,7.2
"5621","Victoria","2016-05-13",69,18.775,3.8
"5622","Victoria","2016-05-14",57,18.65,0.2
"5623","Victoria","2016-05-15",76,19.55,1.2
"5624","Victoria","2016-05-16",78,16.45,0.4
"5625","Victoria","2016-05-17",74,15.3,13.6
"5626","Victoria","2016-05-18",52,16.475,0.6
"5627","Victoria","2016-05-19",70,16.325,2.6
"5628","Victoria","2016-05-20",44,14.95,5.4
"5629","Victoria","2016-05-21",54,15.65,0.2
"5630","Victoria","2016-05-22",80,19.975,0.2
"5631","Victoria","2016-05-23",81,15.025,15.6
"5632","Victoria","2016-05-24",54,14.325,1.8
"5633","Victoria","2016-05-25",65,12.2,0.2
"5634","Victoria","2016-05-26",52,14.475,21.8
"5635","Victoria","2016-05-27",52,12.125,7.2
"5636","Victoria","2016-05-28",43,11.775,10
"5637","Victoria","2016-05-29",56,11.825,4.2
"5638","Victoria","2016-05-30",48,12.3,0
"5639","Victoria","2016-05-31",37,13.475,0.2
"5640","Victoria","2016-06-01",31,13.425,0.2
"5641","Victoria","2016-06-02",61,12.125,0.2
"5642","Victoria","2016-06-03",30,12,0.2
"5643","Victoria","2016-06-04",41,12.1,11.6
"5644","Victoria","2016-06-05",37,13.05,9.6
"5645","Victoria","2016-06-06",54,13.1,19.4
"5646","Victoria","2016-06-07",54,13.525,25.6
"5647","Victoria","2016-06-08",74,13.825,5.2
"5648","Victoria","2016-06-09",54,14.9,8.8
"5649","Victoria","2016-06-10",65,13.15,6
"5650","Victoria","2016-06-11",72,11.975,12.4
"5651","Victoria","2016-06-12",48,10.05,2.6
"5652","Victoria","2016-06-13",70,9.775,0.2
"5653","Victoria","2016-06-14",61,12.675,0.4
"5654","Victoria","2016-06-15",43,12.375,0.2
"5655","Victoria","2016-06-16",67,13.725,3.2
"5656","Victoria","2016-06-17",46,13.4,8
"5657","Victoria","2016-06-18",41,13.275,20.2
"5658","Victoria","2016-06-19",41,11.675,1.4
"5659","Victoria","2016-06-20",52,12.95,18.4
"5660","Victoria","2016-06-21",69,12.825,7.8
"5661","Victoria","2016-06-22",74,12.925,15.6
"5662","Victoria","2016-06-23",78,12.7,39.4
"5663","Victoria","2016-06-24",74,8.55,33.6
"5664","Victoria","2016-06-25",43,9.275,6
"5665","Victoria","2016-06-26",43,8.675,0.2
"5666","Victoria","2016-06-27",44,9.8,4.6
"5667","Victoria","2016-06-28",54,11.95,1.2
"5668","Victoria","2016-06-29",61,12.525,7.6
"5669","Victoria","2016-06-30",85,11.2,7.2
"5670","Victoria","2016-07-01",52,11.225,17.2
"5671","Victoria","2016-07-02",54,13.475,9.6
"5672","Victoria","2016-07-03",52,14.075,3.6
"5673","Victoria","2016-07-04",46,11.775,5.6
"5674","Victoria","2016-07-05",48,10.65,4.8
"5675","Victoria","2016-07-06",54,12,27.8
"5676","Victoria","2016-07-07",39,12.825,25.6
"5677","Victoria","2016-07-08",33,12.625,6
"5678","Victoria","2016-07-09",50,11.65,4.2
"5679","Victoria","2016-07-10",85,10.325,2.2
"5680","Victoria","2016-07-11",81,13.525,11.8
"5681","Victoria","2016-07-12",91,12.075,13.2
"5682","Victoria","2016-07-13",87,8.675,16.2
"5683","Victoria","2016-07-14",74,11.075,4.2
"5684","Victoria","2016-07-15",52,12.075,2.2
"5685","Victoria","2016-07-16",35,11.35,0.2
"5686","Victoria","2016-07-17",72,11.125,0.4
"5687","Victoria","2016-07-18",69,14.225,0.2
"5688","Victoria","2016-07-19",33,15.575,2
"5689","Victoria","2016-07-20",28,15.8,3.2
"5690","Victoria","2016-07-21",83,17.175,6
"5691","Victoria","2016-07-22",83,17.2,14.6
"5692","Victoria","2016-07-23",91,10.7,27.4
"5693","Victoria","2016-07-24",65,9.275,5.2
"5694","Victoria","2016-07-25",102,11.75,17
"5695","Victoria","2016-07-26",67,10.05,12
"5696","Victoria","2016-07-27",59,11.125,10
"5697","Victoria","2016-07-28",69,12.675,2.2
"5698","Victoria","2016-07-29",65,13.2,9.6
"5699","Victoria","2016-07-30",80,12.15,4.2
"5700","Victoria","2016-07-31",70,13.875,4.6
"5701","Victoria","2016-08-01",52,12.9,10.4
"5702","Victoria","2016-08-02",52,11.425,16.4
"5703","Victoria","2016-08-03",46,11,2.8
"5704","Victoria","2016-08-04",41,11.7,1.8
"5705","Victoria","2016-08-05",30,9.825,0.4
"5706","Victoria","2016-08-06",44,11.925,0.2
"5707","Victoria","2016-08-07",31,12.475,0
"5708","Victoria","2016-08-08",80,13.675,0.4
"5709","Victoria","2016-08-09",89,14.975,0.2
"5710","Victoria","2016-08-10",83,12.775,12
"5711","Victoria","2016-08-11",63,11.55,11.8
"5712","Victoria","2016-08-12",57,12.875,0
"5713","Victoria","2016-08-13",76,11.925,5
"5714","Victoria","2016-08-14",50,13.775,3.6
"5715","Victoria","2016-08-15",56,14.55,0.4
"5716","Victoria","2016-08-16",61,15.725,0
"5717","Victoria","2016-08-17",59,18.825,4.4
"5718","Victoria","2016-08-18",85,19.55,0.4
"5719","Victoria","2016-08-19",70,14.575,17.2
"5720","Victoria","2016-08-20",65,11.425,17
"5721","Victoria","2016-08-21",41,12.7,12
"5722","Victoria","2016-08-22",44,12.575,16.4
"5723","Victoria","2016-08-23",31,11.05,11
"5724","Victoria","2016-08-24",50,11.775,0.4
"5725","Victoria","2016-08-25",54,10.325,5.6
"5726","Victoria","2016-08-26",46,11.275,3.4
"5727","Victoria","2016-08-27",52,13.125,1.6
"5728","Victoria","2016-08-28",43,15.275,0
"5729","Victoria","2016-08-29",48,17.075,0.2
"5730","Victoria","2016-08-30",72,14.625,4
"5731","Victoria","2016-08-31",52,17.05,19
"5732","Victoria","2016-09-01",31,15.775,2.2
"5733","Victoria","2016-09-02",43,13.275,5
"5734","Victoria","2016-09-03",57,13.7,17.8
"5735","Victoria","2016-09-04",56,13.95,2.8
"5736","Victoria","2016-09-05",39,15.725,4.6
"5737","Victoria","2016-09-06",37,16.075,0.6
"5738","Victoria","2016-09-07",56,18.975,0.2
"5739","Victoria","2016-09-08",70,21.975,0
"5740","Victoria","2016-09-09",70,16.275,50.6
"5741","Victoria","2016-09-10",65,13.975,15.4
"5742","Victoria","2016-09-11",44,13.325,1.8
"5743","Victoria","2016-09-12",63,16.375,5.4
"5744","Victoria","2016-09-13",61,14.875,20
"5745","Victoria","2016-09-14",78,14.575,54
"5746","Victoria","2016-09-15",57,13.475,12.8
"5747","Victoria","2016-09-16",46,13.625,13.4
"5748","Victoria","2016-09-17",56,16.575,1.8
"5749","Victoria","2016-09-18",50,12.475,4
"5750","Victoria","2016-09-19",41,12.875,2.8
"5751","Victoria","2016-09-20",52,15.1,0.2
"5752","Victoria","2016-09-21",48,13.75,24.8
"5753","Victoria","2016-09-22",50,11.525,3.4
"5754","Victoria","2016-09-23",31,14.075,0.6
"5755","Victoria","2016-09-24",54,16.2,0.2
"5756","Victoria","2016-09-25",54,13.425,12
"5757","Victoria","2016-09-26",56,15.95,0.8
"5758","Victoria","2016-09-27",50,13.2,13.8
"5759","Victoria","2016-09-28",80,16.525,2.6
"5760","Victoria","2016-09-29",80,14.65,15.2
"5761","Victoria","2016-09-30",65,13.3,23.4
"5762","Victoria","2016-10-01",57,15.1,8.4
"5763","Victoria","2016-10-02",93,19.7,0.2
"5764","Victoria","2016-10-03",78,14.125,38
"5765","Victoria","2016-10-04",93,14.725,9.6
"5766","Victoria","2016-10-05",76,14.95,8.6
"5767","Victoria","2016-10-06",78,20.8,0.4
"5768","Victoria","2016-10-07",74,23.975,0.2
"5769","Victoria","2016-10-08",44,16.85,0.2
"5770","Victoria","2016-10-09",107,25.175,0.6
"5771","Victoria","2016-10-10",78,14.85,10.6
"5772","Victoria","2016-10-11",57,12.35,7
"5773","Victoria","2016-10-12",61,12.9,7.2
"5774","Victoria","2016-10-13",35,14.1,5.4
"5775","Victoria","2016-10-14",43,15.925,0.2
"5776","Victoria","2016-10-15",81,20.325,0.2
"5777","Victoria","2016-10-16",93,20.925,1
"5778","Victoria","2016-10-17",69,14.675,16.6
"5779","Victoria","2016-10-18",70,16.225,23.8
"5780","Victoria","2016-10-20",85,20.175,1.2
"5781","Victoria","2016-10-21",100,17.525,6.6
"5782","Victoria","2016-10-22",69,11.775,17.8
"5783","Victoria","2016-10-23",48,12.1,24.8
"5784","Victoria","2016-10-24",39,14.7,1.6
"5785","Victoria","2016-10-25",72,21.65,0.2
"5786","Victoria","2016-10-26",59,23.375,3.6
"5787","Victoria","2016-10-27",44,16.375,1.8
"5788","Victoria","2016-10-28",37,17.525,0.2
"5789","Victoria","2016-10-29",41,21.325,0.2
"5790","Victoria","2016-10-30",91,22.7,0
"5791","Victoria","2016-10-31",74,14.175,6.4
"5792","Victoria","2016-11-01",61,14.975,7.6
"5793","Victoria","2016-11-02",59,16.375,3
"5794","Victoria","2016-11-03",46,18.9,0.2
"5795","Victoria","2016-11-04",83,24.425,0.2
"5796","Victoria","2016-11-05",104,17,3
"5797","Victoria","2016-11-06",69,18.25,0
"5798","Victoria","2016-11-07",78,25.975,0
"5799","Victoria","2016-11-08",41,17.725,5
"5800","Victoria","2016-11-09",39,19.65,0.2
"5801","Victoria","2016-11-10",43,21.6,0
"5802","Victoria","2016-11-11",96,26.325,0
"5803","Victoria","2016-11-12",76,20.725,31.4
"5804","Victoria","2016-11-13",94,16.175,39
"5805","Victoria","2016-11-14",57,16.725,28.8
"5806","Victoria","2016-11-15",57,17.1,2
"5807","Victoria","2016-11-16",46,20.55,0.6
"5808","Victoria","2016-11-17",61,27.05,0.2
"5809","Victoria","2016-11-18",37,23.95,0.6
"5810","Victoria","2016-11-19",37,25.525,0.2
"5811","Victoria","2016-11-20",70,29.475,0
"5812","Victoria","2016-11-21",91,30.75,0.8
"5813","Victoria","2016-11-22",52,19.35,10
"5814","Victoria","2016-11-23",61,16.125,28.4
"5815","Victoria","2016-11-24",59,16.7,3.2
"5816","Victoria","2016-11-25",61,18.1,0.8
"5817","Victoria","2016-11-26",54,18.975,0.2
"5818","Victoria","2016-11-27",37,20.1,0.4
"5819","Victoria","2016-11-28",44,23.975,1
"5820","Victoria","2016-11-29",43,26.45,0.2
"5821","Victoria","2016-11-30",41,22.775,0
"5822","Victoria","2016-12-01",50,21.5,0
"5823","Victoria","2016-12-02",48,22.725,0.6
"5824","Victoria","2016-12-03",43,24.925,0
"5825","Victoria","2016-12-04",72,28.1,0
"5826","Victoria","2016-12-05",52,22.925,6.2
"5827","Victoria","2016-12-06",41,21.25,0.4
"5828","Victoria","2016-12-07",48,22.875,0.4
"5829","Victoria","2016-12-08",87,20.7,12
"5830","Victoria","2016-12-09",65,17.4,9.8
"5831","Victoria","2016-12-10",37,20.525,1
"5832","Victoria","2016-12-11",43,23.175,1.4
"5833","Victoria","2016-12-12",48,27.625,0
"5834","Victoria","2016-12-13",67,31.65,0.2
"5835","Victoria","2016-12-14",76,19.925,0
"5836","Victoria","2016-12-15",50,17.95,1
"5837","Victoria","2016-12-16",46,23.825,0
"5838","Victoria","2016-12-17",94,20.975,1.2
"5839","Victoria","2016-12-18",41,18.35,0.2
"5840","Victoria","2016-12-19",65,25.075,0
"5841","Victoria","2016-12-20",54,23.425,3
"5842","Victoria","2016-12-21",54,21.25,0.6
"5843","Victoria","2016-12-22",43,23.625,0.2
"5844","Victoria","2016-12-23",43,28.175,0
"5845","Victoria","2016-12-24",61,31.025,1.4
"5846","Victoria","2016-12-25",56,31.65,0.6
"5847","Victoria","2016-12-26",65,31.9,0.2
"5848","Victoria","2016-12-27",57,32.025,12
"5849","Victoria","2016-12-28",89,32.35,27.2
"5850","Victoria","2016-12-29",65,30.15,9
"5851","Victoria","2016-12-30",59,26.35,83
"5852","Victoria","2016-12-31",43,24.825,0.2
"5853","Victoria","2017-01-01",48,23.1,1.8
"5854","Victoria","2017-01-02",48,22.875,2
"5855","Victoria","2017-01-03",50,23.175,0.6
"5856","Victoria","2017-01-04",50,29.275,0
"5857","Victoria","2017-01-05",44,29.625,0
"5858","Victoria","2017-01-06",52,30.975,0
"5859","Victoria","2017-01-07",57,34.575,0
"5860","Victoria","2017-01-08",63,32.35,0
"5861","Victoria","2017-01-09",37,24.05,0
"5862","Victoria","2017-01-10",44,28.375,10.6
"5863","Victoria","2017-01-11",57,24.3,0.6
"5864","Victoria","2017-01-12",35,26.95,0
"5865","Victoria","2017-01-13",69,29.2,6
"5866","Victoria","2017-01-14",74,21,11.2
"5867","Victoria","2017-01-15",39,22.325,0.2
"5868","Victoria","2017-01-16",43,27.675,0
"5869","Victoria","2017-01-17",56,33.425,0.2
"5870","Victoria","2017-01-18",57,27.425,0.6
"5871","Victoria","2017-01-19",48,26.95,0
"5872","Victoria","2017-01-20",89,23.225,26.2
"5873","Victoria","2017-01-21",41,21.65,1.4
"5874","Victoria","2017-01-22",39,26.625,0
"5875","Victoria","2017-01-23",65,32.725,0.2
"5876","Victoria","2017-01-24",70,24.25,4
